usuario_temp,origen_plataforma,IP_usuario,tiempo_en_pagina,fecha_hora,Localizacion,programa_oferta_click,Id_usuario,Dispositivo,Matriculado
TEMP_000748,LinkedIn,79.76.150.156,73,2024-05-22 13:40:49,"Sevilla, España",,,desktop,False
TEMP_000749,Google Ads,228.22.116.38,141,2024-06-06 11:18:14,"Bilbao, España",,,tablet,False
TEMP_000750,LinkedIn,243.104.179.161,99,2025-11-19 22:55:54,"Córdoba, Argentina",C0029,,mobile,False
TEMP_000751,Google,250.164.120.4,428,2025-02-10 09:47:02,"Valencia, España",C0027,,mobile,False
TEMP_000752,LinkedIn,3.223.111.131,411,2024-08-12 13:04:33,"Rosario, Argentina",C0028,,mobile,False
TEMP_000753,Instagram,236.62.111.211,60,2024-05-01 14:30:24,"Buenos Aires, Argentina",,,mobile,False
TEMP_000754,LinkedIn,39.70.202.81,368,2024-10-12 16:48:20,"Madrid, España",C0017,U0060,mobile,True
TEMP_000755,Google,79.74.233.226,742,2024-10-23 07:19:25,"Ciudad de México, México",,,tablet,False
TEMP_000756,LinkedIn,211.140.11.206,26,2024-05-11 17:59:26,"Sevilla, España",,,mobile,False
TEMP_000757,Instagram,108.99.188.72,60,2024-02-09 16:13:59,"Santiago, Chile",C0023,,mobile,False
TEMP_000758,Google,110.155.151.185,358,2025-01-22 01:58:18,"Santiago, Chile",C0016,,mobile,False
TEMP_000759,LinkedIn,21.254.155.158,84,2024-03-19 14:10:53,"Arequipa, Perú",C0008,,mobile,False
TEMP_000760,Google Ads,226.125.7.34,75,2024-07-11 05:00:03,"Córdoba, Argentina",C0024,,desktop,False
TEMP_000761,Instagram,242.252.21.174,242,2025-10-07 02:34:01,"Santiago, Chile",C0007,,desktop,False
TEMP_000762,LinkedIn,169.42.201.117,414,2025-08-16 08:31:36,"Sevilla, España",,,desktop,False
TEMP_000763,LinkedIn,59.143.231.56,203,2024-06-08 12:26:22,"Cali, Colombia",C0019,,desktop,False
TEMP_000764,Instagram,158.187.160.166,439,2024-02-20 16:37:53,"París, Francia",C0011,,mobile,False
TEMP_000765,LinkedIn,17.83.185.52,210,2024-03-29 08:00:35,"Málaga, España",C0008,U00369,mobile,True
TEMP_000766,Instagram,26.253.81.241,10,2025-09-23 13:40:09,"Zaragoza, España",C0023,U00142,desktop,True
TEMP_000767,Google,69.67.6.113,250,2025-09-19 14:12:08,"Sevilla, España",C0021,,mobile,False
TEMP_000768,Instagram,241.229.78.104,112,2025-05-21 14:57:57,"Zaragoza, España",C0008,,mobile,False
TEMP_000769,Instagram,171.244.154.51,647,2025-08-31 10:29:55,"Valencia, España",C0020,,mobile,False
TEMP_000770,Google,91.185.6.153,449,2024-11-29 10:44:13,"Ciudad de México, México",C0024,,desktop,False
TEMP_000771,Instagram,197.88.137.183,508,2025-05-27 10:02:28,"Sevilla, España",C0015,,mobile,False
TEMP_000772,Google,152.6.149.59,102,2025-05-12 01:19:26,"Lyon, Francia",C0015,,tablet,False
TEMP_000773,Google Ads,189.66.250.30,426,2025-01-15 14:38:37,"Málaga, España",,,mobile,False
TEMP_000774,LinkedIn,230.174.142.121,240,2025-06-26 17:13:42,"Santiago, Chile",,,mobile,False
TEMP_000775,Google,175.90.50.56,249,2024-02-02 12:06:37,"Bilbao, España",C0015,,mobile,False
TEMP_000776,Google Ads,10.34.100.40,900,2025-02-25 09:10:02,"Sevilla, España",C0003,,mobile,False
TEMP_000777,Instagram,247.211.120.25,146,2025-08-27 12:13:09,"Málaga, España",C0019,,mobile,False
TEMP_000778,Google Ads,252.185.46.14,10,2024-10-16 08:08:49,"Lyon, Francia",C0025,,desktop,False
TEMP_000779,Instagram,159.10.157.113,604,2025-01-31 08:55:36,"Bilbao, España",,U00326,mobile,True
TEMP_000780,Instagram,225.97.114.139,900,2025-10-11 01:18:55,"Roma, Italia",C0025,,mobile,False
TEMP_000781,Instagram,251.179.171.79,175,2024-12-28 01:57:52,"Málaga, España",C0003,,mobile,False
TEMP_000782,LinkedIn,124.49.100.209,65,2025-06-17 21:11:54,"Barcelona, España",,,mobile,False
TEMP_000783,Google Ads,26.42.149.203,201,2024-06-11 13:58:47,"Zaragoza, España",,,tablet,False
TEMP_000784,LinkedIn,249.150.168.74,60,2024-02-24 17:03:36,"Valencia, España",C0008,,mobile,False
TEMP_000785,Google Ads,105.80.27.95,130,2025-10-17 11:36:38,"Madrid, España",C0018,,desktop,False
TEMP_000786,Google,56.151.192.249,589,2025-02-03 08:39:44,"Ciudad de México, México",C0027,,mobile,False
TEMP_000787,Google Ads,225.81.240.240,267,2025-05-10 15:04:11,"Bogotá, Colombia",C0007,,mobile,False
TEMP_000788,Google Ads,129.52.199.29,90,2025-08-16 12:43:30,"Rosario, Argentina",C0025,,tablet,False
TEMP_000789,Instagram,93.136.221.249,119,2025-01-15 21:18:07,"Zaragoza, España",C0010,U00418,mobile,True
TEMP_000790,Google Ads,209.124.21.204,60,2025-05-27 11:58:10,"Arequipa, Perú",,,tablet,False
TEMP_000791,Google,191.110.200.21,60,2024-09-20 12:13:35,"Málaga, España",C0029,,mobile,False
TEMP_000792,Instagram,142.217.33.207,109,2025-10-20 15:05:12,"Sevilla, España",C0002,U00135,mobile,False
TEMP_000793,Google,131.175.48.157,279,2025-10-23 11:51:11,"Sevilla, España",C0008,,tablet,False
TEMP_000794,LinkedIn,69.132.134.244,738,2025-08-18 09:35:37,"Bilbao, España",C0023,,mobile,False
TEMP_000795,LinkedIn,55.142.135.198,60,2024-11-29 09:55:05,"Lima, Perú",C0029,,tablet,False
TEMP_000796,LinkedIn,103.86.166.225,306,2025-04-29 22:32:09,"Málaga, España",C0014,,tablet,False
TEMP_000797,Instagram,146.168.83.142,68,2024-11-11 15:05:51,"Santiago, Chile",C0013,,mobile,False
TEMP_000798,LinkedIn,146.174.80.89,60,2024-08-25 05:24:28,"Madrid, España",C0007,,mobile,False
TEMP_000799,Instagram,92.107.74.50,60,2025-06-11 09:45:30,"Zaragoza, España",C0012,U00486,tablet,True
TEMP_000800,Google,128.218.8.170,533,2024-08-22 17:43:31,"Arequipa, Perú",C0002,U00654,mobile,True
TEMP_000801,Google,209.211.218.81,398,2024-08-09 12:50:48,"Bogotá, Colombia",C0027,U00144,desktop,False
TEMP_000802,Google Ads,26.254.179.91,151,2025-10-28 14:11:06,"Madrid, España",C0006,,mobile,False
TEMP_000803,Google Ads,218.90.191.245,60,2024-09-03 12:53:16,"Rosario, Argentina",C0030,,mobile,False
TEMP_000804,Google Ads,197.235.226.218,399,2024-04-09 08:11:41,"Arequipa, Perú",C0021,,mobile,False
TEMP_000805,Google,49.238.108.159,424,2024-04-02 09:02:27,"Santiago, Chile",,,desktop,False
TEMP_000806,LinkedIn,157.63.154.100,60,2024-04-07 12:41:24,"Zaragoza, España",C0017,,desktop,False
TEMP_000807,Google Ads,90.219.184.125,281,2025-01-13 09:31:25,"Zaragoza, España",C0029,U00692,desktop,True
TEMP_000808,LinkedIn,5.181.188.43,594,2024-01-23 14:18:22,"Zaragoza, España",,,mobile,False
TEMP_000809,LinkedIn,194.102.187.214,900,2024-08-17 07:39:24,"Sevilla, España",C0020,,mobile,False
TEMP_000810,Instagram,179.240.19.83,280,2024-01-10 09:20:27,"Madrid, España",C0016,,mobile,False
TEMP_000811,Instagram,16.44.95.6,239,2024-08-14 17:23:00,"Sevilla, España",C0001,,mobile,False
TEMP_000812,Google,102.32.29.213,511,2024-09-21 13:12:35,"Bilbao, España",C0010,,mobile,False
TEMP_000813,LinkedIn,190.116.145.75,445,2024-04-11 12:01:45,"Bilbao, España",C0022,U00309,desktop,True
TEMP_000814,Google,124.198.133.202,448,2024-08-29 11:44:06,"Barcelona, España",C0005,,mobile,False
TEMP_000815,LinkedIn,124.92.229.229,88,2024-03-08 20:46:19,"Medellín, Colombia",C0010,,mobile,False
TEMP_000816,LinkedIn,59.118.197.67,672,2024-01-16 14:14:45,"Buenos Aires, Argentina",C0021,,desktop,False
TEMP_000817,Instagram,191.230.60.39,180,2025-09-23 16:17:30,"Bilbao, España",,U0037,mobile,True
TEMP_000818,Instagram,241.254.219.156,193,2025-03-18 19:58:58,"Lima, Perú",C0013,,tablet,False
TEMP_000819,Google,22.234.50.46,487,2025-05-30 12:02:57,"Valencia, España",C0028,,mobile,False
TEMP_000820,LinkedIn,183.99.222.222,544,2025-01-17 07:47:20,"Milán, Italia",C0014,,mobile,False
TEMP_000821,LinkedIn,206.214.139.222,700,2024-03-05 01:59:04,"Arequipa, Perú",C0024,U00682,tablet,False
TEMP_000822,LinkedIn,234.71.108.157,15,2024-11-12 17:30:19,"Zaragoza, España",C0010,,desktop,False
TEMP_000823,Google,220.99.66.82,239,2024-01-03 21:28:17,"Ciudad de México, México",C0011,,tablet,False
TEMP_000824,Google Ads,204.133.65.182,790,2024-11-27 07:12:03,"Málaga, España",C0009,,mobile,False
TEMP_000825,Google,169.132.158.59,335,2025-05-22 09:56:47,"Lyon, Francia",C0029,,mobile,False
TEMP_000826,Instagram,47.206.174.249,177,2024-12-18 06:32:25,"Córdoba, Argentina",,,desktop,False
TEMP_000827,Google Ads,240.92.118.216,144,2024-01-06 12:55:59,"Santiago, Chile",C0008,,mobile,False
TEMP_000828,LinkedIn,1.221.42.67,581,2025-11-09 09:52:30,"Valparaíso, Chile",C0014,,desktop,False
TEMP_000829,LinkedIn,123.180.90.239,185,2025-05-22 12:51:07,"Bilbao, España",,U00252,mobile,True
TEMP_000830,Instagram,200.189.197.8,202,2024-07-14 17:51:23,"Santiago, Chile",C0012,,mobile,False
TEMP_000831,LinkedIn,210.154.47.198,231,2024-08-18 21:31:13,"Bilbao, España",C0017,,mobile,False
TEMP_000832,Instagram,27.158.145.8,47,2024-05-10 10:11:01,"Madrid, España",C0004,,desktop,False
TEMP_000833,Instagram,96.30.242.204,179,2024-10-08 08:23:42,"Bogotá, Colombia",C0013,,mobile,False
TEMP_000834,Instagram,254.124.84.244,296,2025-04-20 08:30:40,"Madrid, España",C0005,,tablet,False
TEMP_000835,Instagram,79.106.34.209,206,2024-09-17 10:15:24,"Zaragoza, España",C0015,,mobile,False
TEMP_000836,Instagram,31.9.213.214,60,2024-08-31 15:27:27,"Málaga, España",C0013,,mobile,False
TEMP_000837,LinkedIn,37.92.195.79,60,2025-04-01 17:21:03,"Arequipa, Perú",C0029,,mobile,False
TEMP_000838,Google Ads,199.232.246.198,177,2025-02-03 08:02:54,"Córdoba, Argentina",C0018,,desktop,False
TEMP_000839,Google,204.153.19.111,316,2024-10-27 03:20:33,"Sevilla, España",,,tablet,False
TEMP_000840,LinkedIn,61.191.78.106,60,2024-12-11 07:57:14,"Valencia, España",C0016,U00402,mobile,False
TEMP_000841,LinkedIn,133.12.107.80,580,2025-04-19 07:44:17,"Málaga, España",C0021,U0028,mobile,True
TEMP_000842,LinkedIn,155.25.75.206,136,2025-07-18 20:13:36,"Sevilla, España",C0025,,desktop,False
TEMP_000843,LinkedIn,158.215.247.91,396,2024-04-15 15:42:41,"Bilbao, España",C0012,,mobile,False
TEMP_000844,LinkedIn,68.79.146.65,21,2025-11-24 10:31:09,"Málaga, España",C0024,,desktop,False
TEMP_000845,LinkedIn,100.44.98.241,250,2024-03-19 13:31:46,"Guadalajara, México",C0002,U00182,desktop,False
TEMP_000846,Google Ads,109.194.110.111,275,2024-05-04 14:20:00,"Rosario, Argentina",,U00206,mobile,True
TEMP_000847,Google Ads,168.28.90.36,166,2024-02-21 09:55:15,"Buenos Aires, Argentina",C0010,U00385,desktop,False
TEMP_000848,Google,51.181.44.52,105,2024-01-28 07:45:14,"Zaragoza, España",,,desktop,False
TEMP_000849,Google,147.89.31.244,561,2024-08-22 03:16:21,"Valparaíso, Chile",C0023,,mobile,False
TEMP_000850,Google,236.148.134.206,369,2024-07-14 08:54:22,"Zaragoza, España",C0005,,mobile,False
TEMP_000851,Google,249.26.24.84,634,2024-10-19 10:23:20,"Málaga, España",C0017,,mobile,False
TEMP_000852,Google Ads,78.229.130.206,134,2024-08-17 06:36:01,"Valencia, España",C0029,,desktop,False
TEMP_000853,Google,171.185.244.150,542,2024-06-06 16:12:35,"Bilbao, España",C0006,,desktop,False
TEMP_000854,Google,198.68.66.149,60,2025-11-23 19:02:30,"Madrid, España",C0025,,mobile,False
TEMP_000855,Google Ads,230.12.128.52,123,2025-07-12 10:31:01,"Madrid, España",,,mobile,False
TEMP_000856,Instagram,226.132.10.1,57,2025-06-24 16:44:50,"Sevilla, España",,,mobile,False
TEMP_000857,LinkedIn,164.59.10.39,200,2024-11-30 11:53:07,"Valparaíso, Chile",C0002,U00106,mobile,True
TEMP_000858,LinkedIn,40.88.183.219,411,2025-06-20 16:45:18,"Sevilla, España",C0005,,mobile,False
TEMP_000859,Instagram,136.242.202.42,191,2024-02-17 06:55:55,"París, Francia",,,mobile,False
TEMP_000860,LinkedIn,188.59.246.216,292,2025-11-25 16:02:05,"Córdoba, Argentina",C0005,,mobile,False
TEMP_000861,LinkedIn,232.141.120.244,224,2024-07-12 03:39:40,"Ciudad de México, México",C0028,,desktop,False
TEMP_000862,LinkedIn,113.189.141.22,10,2025-06-22 16:48:36,"Valencia, España",C0029,,desktop,False
TEMP_000863,Instagram,189.126.78.46,587,2024-12-29 06:51:45,"Ciudad de México, México",C0015,,mobile,False
TEMP_000864,Google Ads,238.68.9.191,179,2024-07-11 11:51:02,"Málaga, España",C0012,,desktop,False
TEMP_000865,Instagram,180.132.177.46,623,2025-04-05 09:26:58,"Zaragoza, España",C0013,,mobile,False
TEMP_000866,LinkedIn,33.102.228.131,35,2024-10-01 11:02:52,"Madrid, España",C0027,U00414,mobile,True
TEMP_000867,Instagram,164.254.77.123,117,2024-05-09 18:16:55,"Zaragoza, España",C0006,,tablet,False
TEMP_000868,Instagram,175.38.102.142,774,2024-10-24 10:44:30,"Sevilla, España",C0023,U00465,mobile,True
TEMP_000869,Google,78.56.112.224,60,2024-02-06 09:25:22,"Sevilla, España",C0027,,mobile,False
TEMP_000870,Google,107.213.173.33,569,2024-12-17 08:46:21,"Sevilla, España",C0025,,mobile,False
TEMP_000871,LinkedIn,171.107.250.114,113,2025-03-01 11:33:28,"Zaragoza, España",C0004,U00183,desktop,True
TEMP_000872,Instagram,146.178.10.64,60,2025-07-29 09:40:58,"Buenos Aires, Argentina",,,mobile,False
TEMP_000873,LinkedIn,203.160.99.118,74,2024-01-06 21:47:34,"Bilbao, España",C0012,,tablet,False
TEMP_000874,Google,159.123.117.141,111,2025-08-08 07:55:31,"Sevilla, España",,,mobile,False
TEMP_000875,Google Ads,72.145.177.181,28,2025-01-25 17:10:18,"Monterrey, México",C0009,,mobile,False
TEMP_000876,Google Ads,159.115.167.184,243,2025-02-12 09:09:55,"Zaragoza, España",C0002,,mobile,False
TEMP_000877,LinkedIn,80.124.173.169,84,2025-10-19 13:06:22,"Lisboa, Portugal",C0011,U00191,desktop,True
TEMP_000878,Google,127.67.232.138,91,2025-05-19 05:20:35,"Guadalajara, México",,,mobile,False
TEMP_000879,Google,138.119.194.77,663,2024-05-06 05:48:30,"Valencia, España",,,tablet,False
TEMP_000880,Google Ads,239.15.3.130,60,2024-12-24 09:04:39,"Valparaíso, Chile",C0018,U00101,tablet,True
TEMP_000881,LinkedIn,220.2.173.100,60,2024-09-21 20:07:15,"Bilbao, España",,,mobile,False
TEMP_000882,Instagram,6.94.165.161,29,2025-09-17 08:15:19,"Málaga, España",C0003,,mobile,False
TEMP_000883,LinkedIn,217.252.13.218,399,2024-03-25 15:35:29,"Bilbao, España",C0008,U0020,mobile,True
TEMP_000884,LinkedIn,3.249.198.242,362,2024-11-05 08:42:06,"Valencia, España",C0017,,desktop,False
TEMP_000885,Google,18.18.252.72,62,2025-05-19 12:59:18,"Sevilla, España",C0009,,desktop,False
TEMP_000886,Instagram,98.76.40.19,764,2025-09-01 12:46:55,"Buenos Aires, Argentina",C0024,,mobile,False
TEMP_000887,LinkedIn,35.216.6.228,98,2025-10-05 07:05:35,"Córdoba, Argentina",C0031,,tablet,False
TEMP_000888,Google Ads,57.154.65.227,90,2025-10-11 20:20:18,"Cali, Colombia",C0020,,mobile,False
TEMP_000889,Instagram,11.182.239.112,900,2024-08-16 12:21:44,"Sevilla, España",,,tablet,False
TEMP_000890,Google Ads,115.38.224.244,60,2024-10-17 08:33:53,"Barcelona, España",C0027,U00263,tablet,False
TEMP_000891,Google,142.217.33.207,177,2025-08-23 15:15:36,"Madrid, España",C0004,U00135,mobile,True
TEMP_000892,Google Ads,194.90.1.33,347,2024-02-16 03:06:39,"Sevilla, España",C0003,,mobile,False
TEMP_000893,Google,229.204.24.204,324,2024-03-12 14:20:26,"Barcelona, España",C0017,,mobile,False
TEMP_000894,LinkedIn,226.139.115.254,60,2024-03-06 20:53:44,"Madrid, España",,,tablet,False
TEMP_000895,LinkedIn,223.98.122.240,60,2024-10-08 07:52:51,"Oporto, Portugal",C0026,,mobile,False
TEMP_000896,Google Ads,235.161.166.188,104,2024-08-11 11:52:32,"Lyon, Francia",C0021,,tablet,False
TEMP_000897,LinkedIn,75.212.209.74,396,2024-11-22 05:17:28,"Córdoba, Argentina",,U00246,mobile,False
TEMP_000898,Instagram,206.222.127.138,73,2024-09-14 09:39:23,"Barcelona, España",,,mobile,False
TEMP_000899,Google,130.11.138.172,36,2024-05-11 09:11:18,"Santiago, Chile",C0024,,tablet,False
TEMP_000900,LinkedIn,144.127.128.137,16,2025-03-14 11:14:20,"Zaragoza, España",,,mobile,False
TEMP_000901,LinkedIn,237.105.57.17,48,2025-04-29 16:32:01,"Zaragoza, España",C0001,,desktop,False
TEMP_000902,Instagram,181.11.247.29,340,2024-09-21 13:15:57,"Bilbao, España",C0021,U00484,mobile,True
TEMP_000903,Instagram,107.193.45.60,60,2024-07-28 19:31:54,"Bilbao, España",C0005,U00229,mobile,False
TEMP_000904,Google,163.160.62.138,142,2025-07-08 05:42:25,"Barcelona, España",C0026,,mobile,False
TEMP_000905,LinkedIn,180.56.113.72,766,2025-11-23 22:41:48,"Sevilla, España",C0031,,mobile,False
TEMP_000906,Instagram,240.98.219.224,900,2024-11-16 06:26:33,"Arequipa, Perú",C0024,,desktop,False
TEMP_000907,LinkedIn,43.240.12.99,63,2024-01-22 16:07:01,"Santiago, Chile",,,mobile,False
TEMP_000908,Google,41.11.141.153,60,2024-12-20 15:50:52,"Barcelona, España",C0021,,mobile,False
TEMP_000909,LinkedIn,149.106.201.126,124,2025-02-22 14:37:26,"Buenos Aires, Argentina",,,mobile,False
TEMP_000910,LinkedIn,209.211.218.81,258,2025-06-11 17:31:52,"Cali, Colombia",C0008,U00144,desktop,True
TEMP_000911,Google Ads,53.167.212.78,582,2024-02-01 13:02:42,"Santiago, Chile",C0026,,tablet,False
TEMP_000912,LinkedIn,53.107.69.87,848,2024-05-31 18:45:38,"Valparaíso, Chile",,,desktop,False
TEMP_000913,Google,118.236.3.91,60,2024-12-07 08:25:53,"Valparaíso, Chile",C0002,,tablet,False
TEMP_000914,LinkedIn,221.21.129.40,603,2024-08-24 15:18:12,"Buenos Aires, Argentina",C0011,,mobile,False
TEMP_000915,LinkedIn,143.182.162.143,113,2025-04-28 18:05:42,"Bilbao, España",C0018,,mobile,False
TEMP_000916,LinkedIn,190.136.156.21,763,2025-06-18 08:16:17,"Lyon, Francia",C0008,U00209,mobile,False
TEMP_000917,Google Ads,6.42.138.101,10,2024-05-15 15:58:35,"Bilbao, España",C0015,,mobile,False
TEMP_000918,Instagram,94.114.253.96,206,2025-03-02 10:36:17,"París, Francia",C0024,,desktop,False
TEMP_000919,LinkedIn,114.128.198.187,131,2025-04-30 15:02:37,"Córdoba, Argentina",,,desktop,False
TEMP_000920,Instagram,250.162.244.156,60,2024-01-31 00:57:43,"Sevilla, España",C0015,,mobile,False
TEMP_000921,Instagram,138.142.122.52,421,2025-11-21 16:56:12,"Córdoba, Argentina",C0028,,tablet,False
TEMP_000922,Google,94.154.155.41,60,2024-11-25 12:52:26,"Sevilla, España",C0020,,mobile,False
TEMP_000923,Google Ads,205.182.134.115,86,2024-03-05 13:19:33,"Sevilla, España",C0027,U00527,desktop,True
TEMP_000924,Instagram,143.148.109.220,153,2024-10-28 14:37:53,"Rosario, Argentina",C0005,,mobile,False
TEMP_000925,Instagram,41.95.101.26,114,2025-03-07 06:59:23,"Sevilla, España",,,desktop,False
TEMP_000926,Instagram,23.228.198.93,91,2024-09-25 08:45:21,"Zaragoza, España",,,mobile,False
TEMP_000927,Google Ads,68.104.180.76,175,2024-04-13 08:17:06,"Córdoba, Argentina",,,tablet,False
TEMP_000928,Instagram,17.107.153.133,423,2025-06-18 12:36:55,"Málaga, España",C0002,U00485,tablet,True
TEMP_000929,LinkedIn,44.215.161.183,106,2025-08-12 05:01:01,"Sevilla, España",C0024,,mobile,False
TEMP_000930,Google Ads,245.131.148.195,182,2024-10-08 06:17:15,"Valparaíso, Chile",C0024,,mobile,False
TEMP_000931,Google Ads,198.217.180.15,216,2024-10-04 08:59:07,"Málaga, España",C0003,,desktop,False
TEMP_000932,Instagram,90.151.113.11,16,2024-05-18 13:25:29,"Madrid, España",C0029,,desktop,False
TEMP_000933,Instagram,69.78.9.194,349,2025-08-04 11:34:18,"Lisboa, Portugal",,,mobile,False
TEMP_000934,Google,97.202.222.225,301,2025-07-31 07:44:25,"Valencia, España",C0007,,desktop,False
TEMP_000935,Google Ads,232.127.62.22,332,2024-03-08 18:41:49,"Bilbao, España",C0001,,tablet,False
TEMP_000936,Instagram,160.32.61.63,900,2024-09-15 13:39:04,"Valparaíso, Chile",C0028,,desktop,False
TEMP_000937,Instagram,70.95.84.134,16,2024-08-15 05:10:31,"Málaga, España",C0028,,mobile,False
TEMP_000938,Instagram,245.165.173.42,465,2025-05-23 09:00:43,"Rosario, Argentina",C0021,,tablet,False
TEMP_000939,Instagram,30.48.217.44,76,2024-01-02 18:03:42,"Medellín, Colombia",C0011,,mobile,False
TEMP_000940,LinkedIn,251.193.212.77,60,2025-08-07 06:18:01,"Milán, Italia",C0029,,mobile,False
TEMP_000941,Google,40.42.219.110,14,2025-09-12 17:03:44,"Medellín, Colombia",C0002,U0035,tablet,True
TEMP_000942,LinkedIn,105.63.91.94,266,2024-06-13 13:46:25,"Milán, Italia",C0017,,mobile,False
TEMP_000943,Instagram,192.210.119.85,731,2024-07-18 12:47:01,"Barcelona, España",C0027,,mobile,False
TEMP_000944,Google Ads,116.44.17.60,587,2024-12-15 22:24:09,"Arequipa, Perú",C0021,U00283,desktop,True
TEMP_000945,Instagram,7.8.61.229,431,2025-02-03 04:49:17,"Málaga, España",,,tablet,False
TEMP_000946,LinkedIn,48.178.37.118,494,2024-11-29 18:06:39,"Valencia, España",C0019,,mobile,False
TEMP_000947,Google Ads,206.214.139.222,192,2025-10-04 09:41:49,"Barcelona, España",C0001,U00682,mobile,True
TEMP_000948,LinkedIn,204.65.190.103,163,2024-10-19 11:20:31,"Bilbao, España",C0009,,mobile,False
TEMP_000949,Google Ads,114.81.255.210,60,2024-07-04 10:27:41,"Bilbao, España",C0019,,mobile,False
TEMP_000950,LinkedIn,234.72.83.194,60,2024-08-01 09:51:21,"Bilbao, España",C0025,,mobile,False
TEMP_000951,Instagram,73.24.152.52,190,2024-01-29 18:08:12,"Rosario, Argentina",,,mobile,False
TEMP_000952,Google,150.27.122.61,98,2025-02-24 07:27:41,"Málaga, España",C0019,,tablet,False
TEMP_000953,Instagram,135.57.64.229,73,2025-11-07 09:50:26,"Madrid, España",,U00519,desktop,True
